barcode,category,categoryCode,name,topBrand,brandCode,id_oid,cpg_ref,cpg_oid
511111705673,Health & Wellness,HEALTHY_AND_WELLNESS,Alka-Seltzer Plus®,0,ALKA SELTZER PLUS,5da60785a60b87376833e34e,Cogs,5d9b4f591dda2c6225a284aa
511111019657,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610653897113,0,TEST BRANDCODE @1610653897113,6000a0c9be37ce2bb7930121,Cogs,5332fa12e4b03c9a25efd1e7
511111319634,Baking,BAKING,test brand @1610653894519,0,TEST BRANDCODE @1610653894519,6000a0c6be37ce2bb793011f,Cogs,6000a0c6be37ce2bb793011c
511111719670,Baking,BAKING,test brand @1610660035659,0,TEST BRANDCODE @1610660035659,6000b8c3be37ce321363c6c0,Cogs,6000b8c3be37ce321363c6bf
511111519645,Baking,BAKING,test brand @1610653894662,0,TEST BRANDCODE @1610653894662,6000a0c6be37ce2bb7930120,Cogs,6000a0c6be37ce2bb793011c
511111219668,Baking,BAKING,test brand @1610653939508,0,null,6000a0f3be37ce2bb793012a,Cogs,6000a0f3be37ce2bb7930129
511111819622,Baking,BAKING,test brand @1610653894371,0,TEST BRANDCODE @1610653894371,6000a0c6be37ce2bb793011e,Cogs,6000a0c6be37ce2bb793011c
511111216865,Candy & Sweets,CANDY_AND_SWEETS,test brand @1601659122798,null,TEST BRANDCODE @1601659122798,5f7760f2be37ce1d26d7b7a7,Cogs,5332fa12e4b03c9a25efd1e7
511111803515,null,null,Michelob Ultra,null,null,5332f7ace4b03c9a25efd13a,Cpgs,5332f7a7e4b03c9a25efd134
511111506034,Breakfast & Cereal,null,Cocoa Puffs™,null,COCOA PUFFS,5daf5d1aa60b87376833e361,Cogs,5332f5f3e4b03c9a25efd0ae
511111316831,Baking,BAKING,test brand @1601659120793,null,TEST BRANDCODE @1601659120793,5f7760f0be37ce1d26d7b7a4,Cogs,5f7760f0be37ce1d26d7b7a2
511111904502,Snacks,null,Jay's,0,JAYS,5afda26ce4b0c11cfecd49f8,Cogs,5a734034e4b0d58f376be874
511111100782,Grocery,null,KNORR,0,KNORR,592486bee410d61fcea3d130,Cogs,5332f5f6e4b03c9a25efd0b4
511111402527,null,null,Crunchy Nut,null,null,57c0812de4b0718ff5fcb02e,Cpgs,5332f5f2e4b03c9a25efd0aa
511111500384,Beer Wine Spirits,null,Cristal,null,CRISTAL,5a5d1c62e4b0db471c2d0424,Cogs,5332f709e4b03c9a25efd0f1
511111217978,Candy & Sweets,CANDY_AND_SWEETS,test brand @1607312532874,0,TEST BRANDCODE @1607312532874,5fcda494be37ce688e08b0d0,Cogs,5332fa12e4b03c9a25efd1e7
511111502210,Frozen,null,Boca,0,BOCA,57ebbcc2e4b0ac389136a32c,Cogs,559c2234e4b06aca36af13c6
511111004790,Baking,null,alexa,1,ALEXA,5c409ab4cd244a3539b84162,Cogs,55b62995e4b0d8e685c14213
511111806011,Breakfast & Cereal,null,KIX™,null,KIX,5daf54ec1dda2c3e1416ae98,Cogs,5332f5f3e4b03c9a25efd0ae
511111715115,Baking,BAKING,test brand @1595531348245,null,TEST BRANDCODE @1595531348246,5f19e054be37ce33f74a166f,Cogs,5f19e054be37ce33f74a166e
511111205173,null,null,Allrecipes Special Edition Magazine,null,null,5d658fc0a3a018514994f430,Cogs,53e10d6368abd3c7065097cc
511111901709,Snacks,null,Grandma's,1,GRANDMA'S,585a966be4b03e62d1ce0e7e,Cogs,5332f5fbe4b03c9a25efd0ba
511111517009,Baking,BAKING,test brand @1602694015177,null,TEST BRANDCODE @1602694015178,5f872b7fbe37ce66db5dd976,Cogs,5f872b7fbe37ce66db5dd975
511111500223,Beer Wine Spirits,null,Sharp's,null,SHARP'S NEAR BEER,5a5d24c2e4b0db471c2d042b,Cogs,5332f709e4b03c9a25efd0f1
511111303381,null,null,Good Earth,null,null,5332f7e0e4b03c9a25efd151,Cpgs,5332f5f3e4b03c9a25efd0ae
511111106159,Beverages,null,Baileys Coffee Products,null,BAILEYS,5db77d891dda2c3e1416ae9f,Cogs,559c2234e4b06aca36af13c6
511111515241,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,FINISH®,null,FINISH,5f21c852be37ce7958c59529,Cogs,5f10c05cbe37ce238c6cabaf
511111304616,Beverages,null,V8 Hydrate,null,null,5bcdfc5a965c7d66d92731e9,Cogs,53e10d6368abd3c7065097cc
511111016137,Baking,BAKING,test brand @1598639197925,null,TEST BRANDCODE @1598639197926,5f494c5e04db711dd8fe87e3,Cogs,5f494c5d04db711dd8fe87e2
511111217022,Baking,BAKING,test brand @1602694015743,null,TEST BRANDCODE @1602694015743,5f872b7fbe37ce66db5dd978,Cogs,5f872b7fbe37ce66db5dd975
511111602118,Baking,null,Jell-O,0,JELL-O,57ebc017e4b0ac389136a336,Cogs,559c2234e4b06aca36af13c6
511111616740,Candy & Sweets,CANDY_AND_SWEETS,test brand @1601644364536,null,TEST BRANDCODE @1601644364536,5f77274cbe37ce6b592e90be,Cogs,5332fa12e4b03c9a25efd1e7
511111517160,Candy & Sweets,CANDY_AND_SWEETS,test brand @1603925787997,null,TEST BRANDCODE @1603925787997,5f99f71bbe37ce13da9eadeb,Cogs,5332fa12e4b03c9a25efd1e7
511111304333,Snacks,null,Goldfish,0,GOLDFISH,5ab15207e4b0be0a89bb0b04,Cogs,5a734034e4b0d58f376be874
511111703983,null,null,Coca-Cola,null,null,5332f5f6e4b03c9a25efd0b2,Cpgs,5332f5ebe4b03c9a25efd0a8
511111615934,Baking,BAKING,test brand @1598633602304,null,TEST BRANDCODE @1598633602304,5f493682be37ce52f8314fcf,Cogs,5f493682be37ce52f8314fcb
511111816829,Baking,BAKING,test brand @1601659120693,null,TEST BRANDCODE @1601659120694,5f7760f0be37ce1d26d7b7a3,Cogs,5f7760f0be37ce1d26d7b7a2
511111801245,Snacks,null,Quaker Rice Cakes,0,null,58861c7f4e8d0d20bc42c500,Cogs,5332f5fbe4b03c9a25efd0ba
511111304777,Beer Wine Spirits,null,Cape Line,null,CAPE LINE,5cc725bd166eb31bbbadccbd,Cogs,5332f709e4b03c9a25efd0f1
511111415572,Candy & Sweets,CANDY_AND_SWEETS,test brand @1597935987233,null,TEST BRANDCODE @1597935987233,5f3e9173be37ce5a0e01b957,Cogs,5332fa12e4b03c9a25efd1e7
511111201632,Grocery,null,Near East,null,NEAR EAST,585a96b3e4b03e62d1ce0e85,Cogs,5332f5fbe4b03c9a25efd0ba
511111103868,null,null,Peace Tea,null,null,5332f6f4e4b03c9a25efd0ed,Cpgs,5332f5ebe4b03c9a25efd0a8
511111505150,Magazines,null,Southern Living,null,511111505150,5d642dd1a3a018514994f42f,Cogs,5d5d4fd16d5f3b23d1bc7905
511111003311,null,null,Light & Fit,null,null,5332f802e4b03c9a25efd16d,Cpgs,5332f7ffe4b03c9a25efd16b
511111015024,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,Clorox,null,CLOROX,5ef3860fbe37ce02da95b72e,Cogs,5eebc5412455c97a877ef382
511111901655,Beverages,null,Mountain Dew Diet,0,null,585a9698e4b03e62d1ce0e83,Cogs,5332f5fbe4b03c9a25efd0ba
511111500018,Dairy,null,May-Bud,0,MAY-BUD,5a5e36d6e4b06ba572cf24ac,Cogs,559c2234e4b06aca36af13c6
511111816614,Baking,BAKING,test brand @1599849713798,null,TEST BRANDCODE @1599849713798,5f5bc4f1be37ce17125ac0eb,Cogs,5f5bc4f1be37ce17125ac0e8
511111802563,Beverages,null,Gatorade,0,GATORADE,55bf8c6ce4b0d8e685c1489d,Cogs,5332f5fbe4b03c9a25efd0ba
511111415299,Baking,BAKING,test brand @1597342520131,null,TEST BRANDCODE @1597342520132,5f358338be37ce443bf9d558,Cogs,5f358338be37ce443bf9d557
511111304104,Grocery,null,Garden Fresh Gourmet,0,GARDEN FRESH GOURMET,5a8c3140e4b07f0a2dac8941,Cogs,5a734034e4b0d58f376be874
511111000440,Breakfast & Cereal,null,AUNT JEMIMA Dry Breakfast Mixes,0,AUNT JEMIMA DRY BREAKFAST MIXES,5a5d17ede4b06ba572cf2498,Cogs,5332f5fbe4b03c9a25efd0ba
511111700258,Beer Wine Spirits,null,Olde English,null,OLDE ENGLISH,5a5d23f1e4b06ba572cf24a0,Cogs,5332f709e4b03c9a25efd0f1
511111416661,Baking,BAKING,test brand @1600291349255,null,TEST BRANDCODE @1600291349255,5f628215be37ce78e6e2efad,Cogs,5f628214be37ce78e6e2efaa
511111501336,Snacks,null,Matador Snacks,null,MATADOR,58861c7e4e8d0d20bc42c4f6,Cogs,5332f5fbe4b03c9a25efd0ba
511111401872,Dairy,null,DiGiorno Cheese,null,null,580dff8fe4b0f32b2de21380,Cpgs,53e10d6368abd3c7065097cc
511111305286,Magazines,null,Country Home Magazine,null,511111305286,5d66d516a3a018093ab34725,Cogs,5d5d4fd16d5f3b23d1bc7905
511111105992,Breakfast & Cereal,null,Reese's® Puffs,null,REESE'S PUFFS,5daf4f9ca60b87376833e360,Cogs,5332f5f3e4b03c9a25efd0ae
511111706113,Breakfast & Cereal,null,Golden Grahams™,null,GOLDEN GRAHAMS,5daf6e31a60b87376833e365,Cogs,5332f5f3e4b03c9a25efd0ae
511111303503,null,null,Bacardi,null,null,5332f7ace4b03c9a25efd13b,Cpgs,5332f7a7e4b03c9a25efd134
511111915638,Baking,BAKING,test brand @1598026274692,null,TEST BRANDCODE @1598026274692,5f3ff222be37ce1c81aa1e10,Cogs,5f3ff222be37ce1c81aa1e0c
511111805342,Magazines,null,LIFE Special Edition Magazine ,null,511111805342,5d66d8c86d5f3b6188d4f049,Cogs,5d5d4fd16d5f3b23d1bc7905
511111318033,Baking,BAKING,test brand @1607463705032,0,null,5fcff319be37ce6d53dfc691,Cogs,5fcff319be37ce6d53dfc690
511111003038,null,null,Sprite,null,null,5332fa74e4b03c9a25efd21e,Cpgs,5332f5ebe4b03c9a25efd0a8
511111615866,Baking,BAKING,test brand @1598554813744,null,TEST BRANDCODE @1598554813744,5f4802bdbe37ce0c83033740,Cogs,5f4802bdbe37ce0c8303373c
511111901587,Grocery,null,Rice A Roni,null,RICE-A-RONI,585a96e9e4b03e62d1ce0e8b,Cogs,5332f5fbe4b03c9a25efd0ba
511111503743,null,null,Murray,null,null,5332f756e4b03c9a25efd113,Cpgs,53e10d6368abd3c7065097cc
511111504573,Snacks,null,STELLA D'ORO,0,STELLA DORO,5afda67de4b0c11cfecd49fc,Cogs,5a734034e4b0d58f376be874
511111016342,Baking,BAKING,test brand @1598813526686,null,TEST BRANDCODE @1598813526686,5f4bf556be37ce0b4491554c,Cogs,5f4bf556be37ce0b44915549
511111017226,Baking,BAKING,test brand @1604437351678,0,TEST BRANDCODE @1604437351678,5fa1c567be37ce402c4618f3,Cogs,5fa1c567be37ce402c4618ef
511111704423,Grocery,null,Campbell's Ready Meals,0,CAMPBELLS READY MEALS,5ab15669e4b0be0a89bb0b08,Cogs,5a734034e4b0d58f376be874
511111803881,null,null,Kickstart,null,null,5332f612e4b03c9a25efd0c4,Cpgs,53e10d6368abd3c7065097cc
511111215264,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,RESOLVE®,null,RESOLVE,5f21ca86be37ce7958c5952b,Cogs,5f10c05cbe37ce238c6cabaf
511111302292,Beer Wine Spirits,null,Coors Banquet,0,null,57e580e8e4b0ac389136a304,Cogs,5332f709e4b03c9a25efd0f1
511111001324,Snacks,null,Maui Style Chips,null,MAUI STYLE,58861c7e4e8d0d20bc42c4f7,Cogs,5332f5fbe4b03c9a25efd0ba
511111002871,null,null,Powerade Zero,null,null,5332fa84e4b03c9a25efd232,Cpgs,5332f5ebe4b03c9a25efd0a8
511111804833,Frozen,null,CULTURE REPUBLICK ,null,CULTURE REPUBLICK ,5d2f3eada3a01810a2174aeb,Cogs,5332f5f6e4b03c9a25efd0b4
511111906070,Breakfast & Cereal,null,Wheaties™,null,WHEATIES,5daf63151dda2c3e1416ae9b,Cogs,5332f5f3e4b03c9a25efd0ae
511111116806,Baking,BAKING,test brand @1601644882062,null,TEST BRANDCODE @1601644882062,5f772952be37ce6b592e90d5,Cogs,5f772951be37ce6b592e90d1
511111302575,Breakfast & Cereal,null,Quaker Life,0,null,55bf8c15e4b0d8e685c1489c,Cogs,5332f5fbe4b03c9a25efd0ba
511111016908,Baking,BAKING,test brand @1601939013444,null,TEST BRANDCODE @1601939013444,5f7ba645be37ce23081c528c,Cogs,5f7ba644be37ce23081c5289
511111805571,Health & Wellness,null,AFRIN® ORIGINAL NASAL SPRAY,null,511111805571,5da605bea60b87376833e34a,Cogs,53e10d6368abd3c7065097cc
511111816102,Baking,BAKING,test brand @1598635634821,null,TEST BRANDCODE @1598635634821,5f493e72be37ce64d0ae36c5,Cogs,5f493e72be37ce64d0ae36c2
511111418214,Candy & Sweets,CANDY_AND_SWEETS,test brand @1607707830844,0,TEST BRANDCODE @1607707830844,5fd3acb6be37ce0d9386bb43,Cogs,5332fa12e4b03c9a25efd1e7
511111800644,Beer Wine Spirits,null,Zima,null,ZIMA,5952a596e4b08f39def64d03,Cogs,5332f709e4b03c9a25efd0f1
511111715603,Baking,BAKING,test brand @1598026274609,null,TEST BRANDCODE @1598026274609,5f3ff222be37ce1c81aa1e0d,Cogs,5f3ff222be37ce1c81aa1e0c
511111204923,Snacks,null,CHESTER'S,null,CHESTERS,5d6027f46d5f3b23d1bc7906,Cogs,5332f5fbe4b03c9a25efd0ba
511111716716,Baking,BAKING,test brand @1601644363784,null,TEST BRANDCODE @1601644363784,5f77274bbe37ce6b592e90bb,Cogs,5f77274bbe37ce6b592e90b9
511111604471,Snacks,null,Cape Cod,0,CAPE COD,5afda1dae4b0c11cfecd49f6,Cogs,5a734034e4b0d58f376be874
511111814085,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,COUNTRY CROCK PLANT BUTTER,null,COUNTRY CROCK PLANT BUTTER,5e710dbeee7f2d0b35b2a192,Cogs,5e5ea9cc9c50da1291a6d074
511111205388,Magazines,null,National Geographic Special Edition Magazine ,null,511111205388,5d66dad8a3a018093ab34729,Cogs,5d5d4fd16d5f3b23d1bc7905
511111206057,Breakfast & Cereal,null,Chocolate Lucky Charms™,null,CHOCOLATE LUCKY CHARMS,5daf5f65a60b87376833e363,Cogs,5332f5f3e4b03c9a25efd0ae
511111715832,Baking,BAKING,test brand @1598554813534,null,TEST BRANDCODE @1598554813535,5f4802bdbe37ce0c8303373d,Cogs,5f4802bdbe37ce0c8303373c
511111419303,Baking,BAKING,test brand @1610494849657,0,null,5ffe3381be37ce5e01754c35,Cogs,5ffe3381be37ce5e01754c34
511111019213,Baking,BAKING,test brand @1610493496975,0,TEST BRANDCODE @1610493496975,5ffe2e38be37ce5e01754c23,Cogs,5ffe2e38be37ce5e01754c21
511111919315,Baking,BAKING,test brand @1610495102410,0,TEST BRANDCODE @1610495102411,5ffe347ebe37ce5e01754c3e,Cogs,5ffe347ebe37ce5e01754c3d
511111119272,Baking,BAKING,test brand @1610494831056,0,TEST BRANDCODE @1610494831056,5ffe336fbe37ce5e01754c31,Cogs,5ffe336ebe37ce5e01754c2e
511111319283,Baking,BAKING,test brand @1610494831082,0,TEST BRANDCODE @1610494831082,5ffe336fbe37ce5e01754c32,Cogs,5ffe336ebe37ce5e01754c2e
511111619260,Baking,BAKING,test brand @1610494831023,0,TEST BRANDCODE @1610494831023,5ffe336fbe37ce5e01754c30,Cogs,5ffe336ebe37ce5e01754c2e
511111219224,Baking,BAKING,test brand @1610493497005,0,TEST BRANDCODE @1610493497005,5ffe2e39be37ce5e01754c24,Cogs,5ffe2e38be37ce5e01754c21
511111919247,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610493497517,0,TEST BRANDCODE @1610493497517,5ffe2e39be37ce5e01754c26,Cogs,5332fa12e4b03c9a25efd1e7
511111719236,Baking,BAKING,test brand @1610493497034,0,TEST BRANDCODE @1610493497034,5ffe2e39be37ce5e01754c25,Cogs,5ffe2e38be37ce5e01754c21
511111419259,Baking,BAKING,test brand @1610494830985,0,TEST BRANDCODE @1610494830985,5ffe336fbe37ce5e01754c2f,Cogs,5ffe336ebe37ce5e01754c2e
511111819295,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610494831583,0,TEST BRANDCODE @1610494831583,5ffe336fbe37ce5e01754c33,Cogs,5332fa12e4b03c9a25efd1e7
511111118442,Baking,BAKING,test brand @1608313051339,0,TEST BRANDCODE @1608313051339,5fdce8dbbe37ce5fa8ba59c2,Cogs,5fdce8dabe37ce5fa8ba59be
511111918431,Baking,BAKING,test brand @1608313051291,0,TEST BRANDCODE @1608313051291,5fdce8dbbe37ce5fa8ba59c1,Cogs,5fdce8dabe37ce5fa8ba59be
511111618454,Candy & Sweets,CANDY_AND_SWEETS,test brand @1608313052049,0,TEST BRANDCODE @1608313052049,5fdce8dcbe37ce5fa8ba59c3,Cogs,5332fa12e4b03c9a25efd1e7
511111318477,Baking,BAKING,test brand @1608313290565,0,null,5fdce9cabe37ce5fa8ba59ce,Cogs,5fdce9cabe37ce5fa8ba59cd
511111818465,Baking,BAKING,test brand @1608313069400,0,null,5fdce8edbe37ce5fa8ba59cc,Cogs,5fdce8edbe37ce5fa8ba59cb
511111218418,Baking,BAKING,test brand @1608313051132,0,TEST BRANDCODE @1608313051133,5fdce8dbbe37ce5fa8ba59bf,Cogs,5fdce8dabe37ce5fa8ba59be
511111418429,Baking,BAKING,test brand @1608313051244,0,TEST BRANDCODE @1608313051244,5fdce8dbbe37ce5fa8ba59c0,Cogs,5fdce8dabe37ce5fa8ba59be
511111517726,Bread & Bakery,BREAD_AND_BAKERY,Ball Park,0,BALL PARK,5fb8216ebe37ce522e165cdd,Cogs,5fb6b608be37ce522e165cb9
511111003687,null,null,Glaceau fruitwater,null,null,5332f765e4b03c9a25efd120,Cpgs,5332f5ebe4b03c9a25efd0a8
511111815730,Baking,BAKING,test brand @1598290603618,null,TEST BRANDCODE @1598290603618,5f43faabbe37ce3ef3fd3717,Cogs,5f43faabbe37ce3ef3fd3714
511111700302,Beer Wine Spirits,null,Hidden Barrel Collection,null,HIDDEL BARREL COLLECTION,5a5d1f46e4b0db471c2d0427,Cogs,5332f709e4b03c9a25efd0f1
511111506195,Frozen,null,Launch Box,null,LAUNCH BOX,5db9e8db1dda2c3e1416aea1,Cogs,559c2234e4b06aca36af13c6
511111101949,Frozen,null,Poppers,0,null,57ebc2bde4b0ac389136a348,Cogs,559c2234e4b06aca36af13c6
511111600565,Beauty,null,SIMPLE,0,SIMPLE,5a02196ce4b00efe02b02a5a,Cogs,5332f5f6e4b03c9a25efd0b4
511111600077,Beauty & Personal Care,null,Salon Selectives,null,SALON SELECTIVES,5a5d2bcbe4b0db471c2d0435,Cogs,53e10d6368abd3c7065097cc
511111802358,Dairy,null,Cracker Barrel Cheese,0,CRACKER BARREL,57d9580ee4b0ac389136a2b6,Cogs,559c2234e4b06aca36af13c6
511111404729,Baby,BABY,Huggies Little Swimmers,0,HUGGIES LITTLE SWIMMERS,5c112616315a241ba1716511,Cogs,550b2565e4b001d5e9e4146f
511111315674,Baking,BAKING,test brand @1598042673502,null,TEST BRANDCODE @1598042673502,5f403231be37ce5f78d9ed17,Cogs,5f403231be37ce5f78d9ed14
511111918202,Baking,BAKING,test brand @1607707830173,0,TEST BRANDCODE @1607707830173,5fd3acb6be37ce0d9386bb42,Cogs,5fd3acb5be37ce0d9386bb3e
511111406136,Breakfast & Cereal,null,Blasted Shreds™,null,SHREDS,5db20be5a60b87376833e366,Cogs,5332f5f3e4b03c9a25efd0ae
511111605546,Snacks,null,Baken-Ets,null,BAKEN ETS,5d9d08d1a60b87376833e348,Cogs,5332f5fbe4b03c9a25efd0ba
511111306009,Breakfast & Cereal,null,Honey Nut Cheerios™,null,HONEY NUT CHEERIOS,5daf54491dda2c3e1416ae97,Cogs,5332f5f3e4b03c9a25efd0ae
511111003809,null,null,Johnsonville,null,null,5332f734e4b03c9a25efd103,Cpgs,5332f734e4b03c9a25efd104
511111302858,null,null,Tombstone,null,null,53501d29b9237fd7718f9e15,Cpgs,5332fa58e4b03c9a25efd215
511111903628,null,null,Chex,null,null,5332f775e4b03c9a25efd128,Cpgs,5332f5f3e4b03c9a25efd0ae
511111415411,Baking,BAKING,test brand @1597527918397,null,null,5f38576ebe37ce5178517acb,Cogs,5f38576ebe37ce5178517aca
511111806899,Baby,null,DASH-2249 1 brand 1,1,DASH-2249 1 BRAND 1,5c76dd4d95144c5375687b52,Cogs,5c76dd1095144c5375687b51
511111301745,Snacks,null,Cracker Jack,1,CRACKER JACK,585a964ce4b03e62d1ce0e7a,Cogs,5332f5fbe4b03c9a25efd0ba
511111316558,Baby,BABY,Gerber Good Start,null,GERBER GOOD START,5f59002dbe37ce21f1287c10,Cogs,5f58fa84be37ce21f1287c0f
511111915843,Baking,BAKING,test brand @1598554813654,null,TEST BRANDCODE @1598554813654,5f4802bdbe37ce0c8303373e,Cogs,5f4802bdbe37ce0c8303373c
511111016069,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598635436505,null,TEST BRANDCODE @1598635436505,5f493dacbe37ce64d0ae36bf,Cogs,5332fa12e4b03c9a25efd1e7
511111315445,Baking,BAKING,test brand @1597527951436,null,TEST BRANDCODE @1597527951436,5f38578fbe37ce5178517ad6,Cogs,5f38578fbe37ce5178517ad3
511111502937,null,null,Fresca,null,null,5332fa7be4b03c9a25efd22c,Cpgs,5332f5ebe4b03c9a25efd0a8
511111304982,Magazines,null,Better Homes & Gardens Magazine,null,BETTER HOMES & GARDENS,5d6412e9a3a018514994f426,Cogs,5d5d4fd16d5f3b23d1bc7905
511111303459,null,null,Bud Light Platinum,null,null,5332f7b4e4b03c9a25efd140,Cpgs,5332f7a7e4b03c9a25efd134
511111017738,Grocery,GROCERY,Bimbo,0,BIMBO,5fb821d1be37ce522e165cde,Cogs,5fb6b608be37ce522e165cb9
511111402756,null,null,Fetch Rewards,null,null,5457a0cde4b05a46170caebc,Cpgs,53e10d6368abd3c7065097cc
511111403357,Beer Wine Spirits,null,Leinenkugel's,0,LEINENKUGEL'S,5332f7f5e4b03c9a25efd163,Cogs,5332f709e4b03c9a25efd0f1
511111016571,Baby,BABY,Nestle NAN,null,NESTLE NAN,5f590184be37ce21f1287c12,Cogs,5f58fa84be37ce21f1287c0f
511111815662,Baking,BAKING,test brand @1598042673466,null,TEST BRANDCODE @1598042673466,5f403231be37ce5f78d9ed16,Cogs,5f403231be37ce5f78d9ed14
511111102106,Baking,null,Jet-Puffed,0,JET-PUFFED,57ebc01fe4b0ac389136a337,Cogs,559c2234e4b06aca36af13c6
511111616818,Candy & Sweets,CANDY_AND_SWEETS,test brand @1601644882548,null,TEST BRANDCODE @1601644882548,5f772952be37ce6b592e90d6,Cogs,5332fa12e4b03c9a25efd1e7
511111915287,Magazines,MAGAZINES,Health Magazine,null,HEALTH,5f298852be37ce7958c5952d,Cogs,5d66b9dcee7f2d201c7281cd
511111902027,Dairy,null,Kraft Singles,0,null,57ebc144e4b0ac389136a33f,Cogs,559c2234e4b06aca36af13c6
511111016786,Baking,BAKING,test brand @1601644882019,null,TEST BRANDCODE @1601644882019,5f772952be37ce6b592e90d3,Cogs,5f772951be37ce6b592e90d1
511111002925,null,null,Diet Coke Lime,null,null,5332fa7ce4b03c9a25efd22d,Cpgs,5332f5ebe4b03c9a25efd0a8
511111416739,Baking,BAKING,test brand @1601644363876,null,TEST BRANDCODE @1601644363876,5f77274bbe37ce6b592e90bd,Cogs,5f77274bbe37ce6b592e90b9
511111315162,Baking,BAKING,test brand @1595531362667,null,null,5f19e062be37ce33f74a1675,Cogs,5f19e062be37ce33f74a1674
511111705444,Magazines,null,Rolling Stone Special Collectors Edition Magazine,null,511111705444,5d66def56d5f3b6188d4f051,Cogs,5d5d4fd16d5f3b23d1bc7905
511111800439,Snacks,null,MUNCHIES,null,MUNCHIES,5a5d1a67e4b06ba572cf2499,Cogs,5332f5fbe4b03c9a25efd0ba
511111605775,Health & Wellness,null,ONE A DAY® 50+,null,511111605775,5da608c91dda2c3e1416ae8d,Cogs,53e10d6368abd3c7065097cc
511111618010,Baking,BAKING,test brand @1607463684816,0,TEST BRANDCODE @1607463684816,5fcff304be37ce6d53dfc687,Cogs,5fcff304be37ce6d53dfc683
511111916000,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598633694347,null,TEST BRANDCODE @1598633694347,5f4936debe37ce52f8314fdf,Cogs,5332fa12e4b03c9a25efd1e7
511111215776,Baking,BAKING,test brand @1598296704638,null,TEST BRANDCODE @1598296704639,5f441280be37ce5dbe9b7c7e,Cogs,5f441280be37ce5dbe9b7c7d
511111205890,Snacks,null,Annie's Homegrown,null,ANNIE'S,5daf329ca60b87376833e35a,Cogs,53e10d6368abd3c7065097cc
511111416388,Baking,BAKING,test brand @1598881562991,null,TEST BRANDCODE @1598881562991,5f4cff1ba475f1050a66b568,Cogs,5f4cff1aa475f1050a66b566
511111816331,Baking,BAKING,test brand @1598813526656,null,TEST BRANDCODE @1598813526656,5f4bf556be37ce0b4491554b,Cogs,5f4bf556be37ce0b44915549
511111606147,Health & Wellness,HEALTHY_AND_WELLNESS,Midol® ,null,MIDOL,5db6fb28a60b87376833e367,Cogs,5d9b4f591dda2c6225a284aa
511111515470,Baking,BAKING,test brand @1597861699811,null,null,5f3d6f43be37ce4ddbb1bb39,Cogs,5f3d6f43be37ce4ddbb1bb38
511111604808,Condiments & Sauces,null,Twisted Ranch,null,TWISTED RANCH,5cdacf1c166eb33eb7ce0fa9,Cogs,559c2234e4b06aca36af13c6
511111602835,null,null,Jacks,null,null,53501d29b9237fd7718f9e17,Cpgs,5332fa58e4b03c9a25efd215
511111904458,Snacks,null,Emerald,0,EMERALD,5afda00ce4b0c11cfecd49f4,Cogs,53e10d6368abd3c7065097cc
511111216377,Baking,BAKING,test brand @1598881562499,null,TEST BRANDCODE @1598881562500,5f4cff1aa475f1050a66b567,Cogs,5f4cff1aa475f1050a66b566
511111303176,null,null,Froot Loops,null,null,5332f9fde4b03c9a25efd1cf,Cpgs,5332f5f2e4b03c9a25efd0aa
511111216216,Baking,BAKING,test brand @1598711015538,null,TEST BRANDCODE @1598711015538,5f4a64e7be37ce17d23b317b,Cogs,5f4a64e7be37ce17d23b3178
511111306160,Beverages,null,Hershey's Hot Cocoa Mix,null,HERSHEYS HOT COCOA,5db77f7aa60b87376833e368,Cogs,559c2234e4b06aca36af13c6
511111700746,Beverages,null,PG TIPS,null,PG TIPS,592486bee410d61fcea3d135,Cogs,5332f5f6e4b03c9a25efd0b4
511111501268,Breakfast & Cereal,null,Quaker Puffed,0,null,58861c7f4e8d0d20bc42c4fd,Cogs,5332f5fbe4b03c9a25efd0ba
511111300427,Snacks,null,MUNCHOS,null,MUNCHOS,5a5d1a8ce4b0db471c2d0420,Cogs,5332f5fbe4b03c9a25efd0ba
511111202004,Deli,null,Lunchables,0,LUNCHABLES,57ebc15fe4b0ac389136a342,Cogs,559c2234e4b06aca36af13c6
511111603207,null,null,Nutri-Grain,null,null,5332f9fce4b03c9a25efd1cc,Cpgs,5332f5f2e4b03c9a25efd0aa
511111702504,null,null,Leffe,null,null,57c08250e4b0718ff5fcb033,Cpgs,5332f7a7e4b03c9a25efd134
511111015253,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,WOOLITE®,null,WOOLITE,5f21c99dbe37ce7958c5952a,Cogs,5f10c05cbe37ce238c6cabaf
511111104971,Magazines,null,Travel and Leisure Magazine,null,511111104971,5d6412d36d5f3b23d1bc7908,Cogs,5d5d4fd16d5f3b23d1bc7905
511111704652,Baby,null,Huggies,0,HUGGIES,5bd2011f90fa074576779a17,Cogs,550b2565e4b001d5e9e4146f
